Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Fuel Consumption (l/km),Flight time (hrs)
K5,10765,DAL,3502,ELD,3696,,0,CNC,7.98,9.81
K5,10765,ELD,3696,DAL,3502,,0,CNC,1.77,2.04
K5,10765,ELD,3696,HOT,5741,,0,CNC,1.09,0.95
K5,10765,GST,5960,HNH,7142,,0,CNC,7.81,9.58
K5,10765,GST,5960,JNU,3492,,0,CN1 CNC,6.54,7.95
K5,10765,HNH,7142,GST,5960,,0,CNC,8.37,9.95
K5,10765,HNH,7142,JNU,3492,,0,CNC CN1,9.57,11.73
K5,10765,HNS,5963,JNU,3492,,0,CNC CN1,2.97,3.39
K5,10765,HNS,5963,SGY,5961,,0,CNC,2.43,2.73
K5,10765,HOT,5741,ELD,3696,,0,CNC,3.81,4.42
K5,10765,HOT,5741,MEM,3473,,0,CNC,8.75,10.6
K5,10765,HRO,3461,MCI,3458,,0,CNC,0.84,0.66
K5,10765,HRO,3461,MEM,3473,,0,CNC,0.81,0.62
K5,10765,IPL,3689,BUR,3644,,0,CNC,2.58,2.99
K5,10765,IPL,3689,SAN,3731,,0,CNC,4.02,4.82
K5,10765,JNU,3492,GST,5960,,0,CNC CN1,3.36,3.98
K5,10765,JNU,3492,HNH,7142,,0,CNC CN1,8.17,9.99
K5,10765,JNU,3492,HNS,5963,,0,CN1 CNC,7.17,8.43
K5,10765,JNU,3492,SGY,5961,,0,CNC CN1,8.58,10.14
K5,10765,MCI,3458,HRO,3461,,0,CNC,4.32,4.91
K5,10765,MCI,3458,SLN,5771,,0,CNC,6,7.35
K5,10765,MEM,3473,ELD,3696,,0,CNC,5.48,6.43
K5,10765,MEM,3473,HOT,5741,,0,CNC,5.18,5.96
K5,10765,MEM,3473,HRO,3461,,0,CNC,3.36,3.81
K5,10765,MEM,3473,MKL,3704,,0,CNC,7.06,8.66
K5,10765,MKL,3704,BNA,3690,,0,CNC,5.53,6.53
K5,10765,MKL,3704,MEM,3473,,0,CNC,1.47,1.4
K5,10765,OTH,5757,PDX,3720,,0,CNC,0.74,0.51
K5,10765,PDT,6883,PDX,3720,,0,CNC,0.97,0.73
K5,10765,PDX,3720,OTH,5757,,0,CNC,1.3,1.37
K5,10765,PDX,3720,PDT,6883,,0,CNC,4.2,4.77
K5,10765,SAN,3731,IPL,3689,,0,CNC,3.45,4.02
K5,10765,SGY,5961,HNS,5963,,0,CNC,2.23,2.3
K5,10765,SGY,5961,JNU,3492,,0,CNC CN1,5.44,6.43
K5,10765,SLN,5771,MCI,3458,,0,CNC,9.74,11.66
K6,13899,BKK,3885,PNH,3034,,0,321,2.18,2.35
K6,13899,BKK,3885,REP,3035,,0,AT7,2.92,3.38
K6,13899,CAN,3370,REP,3035,,0,321,5.14,5.81
K6,13899,HAN,3199,PNH,3034,,0,321,6.49,7.87
K6,13899,HAN,3199,REP,3035,,0,321,6.18,7.4
K6,13899,KOS,4093,REP,3035,,0,AT7,5.6,6.49
K6,13899,PNH,3034,BKK,3885,,0,321,7.49,8.98
K6,13899,PNH,3034,HAN,3199,,0,321,8.56,10.23
K6,13899,PNH,3034,PVG,3406,,0,321,9.89,11.99
K6,13899,PNH,3034,REP,3035,,0,AT7 321,5.02,5.85
K6,13899,PNH,3034,SGN,3205,,0,AT7,9.86,11.94
K6,13899,PVG,3406,PNH,3034,,0,321,7.62,8.9
K6,13899,PVG,3406,REP,3035,,0,321,6.63,8.06
K6,13899,REP,3035,BKK,3885,,0,AT7,6.74,7.86
K6,13899,REP,3035,CAN,3370,,0,321,9.06,10.97
K6,13899,REP,3035,HAN,3199,,0,321,9.23,11.4
K6,13899,REP,3035,KOS,4093,,0,AT7,2.53,2.55
K6,13899,REP,3035,PNH,3034,,0,AT7 321,5.38,6.17
K6,13899,REP,3035,PVG,3406,,0,321,9.19,11.33
K6,13899,REP,3035,SGN,3205,,0,321 AT7,4.17,4.89
K6,13899,SGN,3205,PNH,3034,,0,AT7,2.99,3.18
K6,13899,SGN,3205,REP,3035,,0,321 AT7,1.65,1.68
K8,11808,CNX,3931,HGN,4086,,0,CNC,6.37,7.37
K8,11808,CNX,3931,NNT,4131,,0,CNC,7.18,8.55
K8,11808,CNX,3931,PHS,3170,,0,CNC,2.62,2.75
K8,11808,CNX,3931,PYY,4159,,0,CNC,6.88,8.25
K8,11808,HGN,4086,CNX,3931,,0,CNC,8.82,10.85
K8,11808,NNT,4131,CNX,3931,,0,CNC,2.83,3.3
K8,11808,PHS,3170,CNX,3931,,0,CNC,1.67,1.9
K8,11808,PYY,4159,CNX,3931,,0,CNC,8.51,10.11
KA,2056,BKI,3269,HKG,3077,,0,321 320,9.3,11.04
KA,2056,BLR,3131,HKG,3077,,0,333,2.57,2.97
KA,2056,BWN,3272,HKG,3077,Y,0,320,7.27,8.8
KA,2056,CAN,3370,HKG,3077,,0,333 321 320,6.24,7.3
KA,2056,CCU,3043,HKG,3077,,0,320,2.87,3.25
KA,2056,CGO,3375,HKG,3077,,0,320,8.4,9.97
KA,2056,CJU,2370,HKG,3077,,0,320,4.96,5.91
KA,2056,CKG,3393,HKG,3077,,0,320 738 321,7.15,8.55
KA,2056,CNX,3931,HKG,3077,,0,320,3.61,3.97
KA,2056,CRK,4140,HKG,3077,,0,320,8.14,9.88
KA,2056,CSX,3371,HKG,3077,,0,320 321,3.19,3.54
KA,2056,CTU,3395,HKG,3077,,0,320 333 321,4.12,4.7
KA,2056,DAC,3076,HKG,3077,,0,333,4.24,5
KA,2056,DAC,3076,KTM,3125,,0,333,2.69,2.87
KA,2056,DAD,3196,HKG,3077,,0,320,8.76,10.56
KA,2056,DLC,3404,HKG,3077,Y,0,738,1.79,1.81
KA,2056,DPS,3940,HKG,3077,,0,333,5.84,6.98
KA,2056,FOC,3385,HKG,3077,,0,333,8.02,9.86
KA,2056,FUK,2305,HKG,3077,,0,321 333,6.12,7.18
KA,2056,HAK,4120,HKG,3077,,0,320 321,3.65,4.26
KA,2056,HAN,3199,HKG,3077,,0,320 321,7.94,9.49
KA,2056,HGH,3386,HKG,3077,,0,333 321 320,5.46,6.24
KA,2056,HKG,3077,BKI,3269,,0,321 320,2.33,2.37
KA,2056,HKG,3077,BLR,3131,,0,333,3.66,4.14
KA,2056,HKG,3077,BWN,3272,Y,0,320,6.04,7.31
KA,2056,HKG,3077,CAN,3370,,0,333 321 320,6.77,8.08
KA,2056,HKG,3077,CCU,3043,,0,320,5.69,6.8
KA,2056,HKG,3077,CGO,3375,,0,320,3.24,3.63
KA,2056,HKG,3077,CJU,2370,,0,320,6.26,7.33
KA,2056,HKG,3077,CKG,3393,,0,320 738 321,3.85,4.32
KA,2056,HKG,3077,CNX,3931,,0,320,2.59,3.09
KA,2056,HKG,3077,CRK,4140,,0,320,9.35,11.37
KA,2056,HKG,3077,CSX,3371,,0,320 321,3.55,4.12
KA,2056,HKG,3077,CTU,3395,,0,320 333 321,3.66,4.36
KA,2056,HKG,3077,DAC,3076,,0,333,8.94,10.81
KA,2056,HKG,3077,DAD,3196,,0,320,1.92,2.14
KA,2056,HKG,3077,DLC,3404,Y,0,738,6.01,7.22
KA,2056,HKG,3077,DPS,3940,,0,333,7.94,9.51
KA,2056,HKG,3077,FOC,3385,,0,333,3.36,3.65
KA,2056,HKG,3077,FUK,2305,,0,321 333,8.44,10.21
KA,2056,HKG,3077,HAK,4120,,0,320 321,7.8,9.35
KA,2056,HKG,3077,HAN,3199,,0,320 321,5.29,6.09
KA,2056,HKG,3077,HGH,3386,,0,321 333 320,1.77,1.87
KA,2056,HKG,3077,HKT,3179,,0,320 321,9.58,11.66
KA,2056,HKG,3077,KHH,2264,,0,320 333 321,6.51,7.68
KA,2056,HKG,3077,KMG,3382,,0,333 320 321,5.37,6.45
KA,2056,HKG,3077,KWL,3372,,0,320 321,8.66,10.68
KA,2056,HKG,3077,MLE,3156,,0,333,4.43,5.35
KA,2056,HKG,3077,MNL,2397,,0,320,5.79,6.98
KA,2056,HKG,3077,NGB,3387,,0,320 321,8.72,10.37
KA,2056,HKG,3077,NKG,3388,,0,333 321 320,4.2,5.02
KA,2056,HKG,3077,OKA,2384,,0,333,7.85,9.38
KA,2056,HKG,3077,PEK,3364,,0,333 321 320,2.98,3.45
KA,2056,HKG,3077,PEN,3308,,0,333,6.99,8.58
KA,2056,HKG,3077,PNH,3034,,0,320 333,5.53,6.37
KA,2056,HKG,3077,PUS,2372,,0,321 320,2.39,2.4
KA,2056,HKG,3077,PVG,3406,,0,333 321 320,1.81,2.06
KA,2056,HKG,3077,REP,3035,,0,320,4.91,5.76
KA,2056,HKG,3077,RGN,3239,,0,321,7.15,8.67
KA,2056,HKG,3077,RMQ,2268,,0,320 321,6.27,7.44
KA,2056,HKG,3077,SHA,3391,,0,333,8.64,10.33
KA,2056,HKG,3077,SYX,4030,,0,320 321,4.48,4.98
KA,2056,HKG,3077,TAO,3390,,0,333 320,8.4,10.2
KA,2056,HKG,3077,TPE,2276,,0,333 320 321,0.95,0.93
KA,2056,HKG,3077,TSN,3368,,0,738,4.14,4.71
KA,2056,HKG,3077,WNZ,6392,,0,321 320,1.51,1.34
KA,2056,HKG,3077,WUH,3376,,0,321 320,8.97,11.07
KA,2056,HKG,3077,XIY,3379,,0,320 321,4.89,5.97
KA,2056,HKG,3077,XMN,3383,,0,333 321 320,3.64,4.14
KA,2056,HKT,3179,HKG,3077,,0,320 321,5.08,6.16
KA,2056,KHH,2264,HKG,3077,,0,333 320 321,5.66,6.63
KA,2056,KMG,3382,HKG,3077,,0,333 320 321,8.51,10.23
KA,2056,KTM,3125,DAC,3076,,0,333,5.81,6.74
KA,2056,KWL,3372,HKG,3077,,0,320 321,4.79,5.46
KA,2056,MLE,3156,HKG,3077,,0,333,9.68,11.56
KA,2056,MNL,2397,HKG,3077,,0,320,9.79,11.64
KA,2056,NGB,3387,HKG,3077,,0,321 320,1.09,0.94
KA,2056,NKG,3388,HKG,3077,,0,320 333 321,7.06,8.63
KA,2056,OKA,2384,HKG,3077,,0,333,4.29,4.78
KA,2056,PEK,3364,HKG,3077,,0,320 333 321,7.11,8.26
KA,2056,PEN,3308,HKG,3077,,0,333,6.37,7.82
KA,2056,PNH,3034,HKG,3077,,0,320 333,3.78,4.3
KA,2056,PUS,2372,HKG,3077,,0,321 320,9.73,11.85
KA,2056,PVG,3406,HKG,3077,,0,320 321 333,3.91,4.61
KA,2056,REP,3035,HKG,3077,,0,320,6.62,7.77
KA,2056,RGN,3239,HKG,3077,,0,321,8.1,9.85
KA,2056,RMQ,2268,HKG,3077,,0,320 321,1.9,2.17
KA,2056,SHA,3391,HKG,3077,,0,333,3.37,3.96
KA,2056,SYX,4030,HKG,3077,,0,320 321,2.55,2.79
KA,2056,TAO,3390,HKG,3077,,0,333 320,7.79,9.49
KA,2056,TPE,2276,HKG,3077,,0,333 320 321,8.01,9.71
KA,2056,TSN,3368,HKG,3077,,0,738,3.08,3.44
KA,2056,WNZ,6392,HKG,3077,,0,321 320,0.82,0.55
KA,2056,WUH,3376,HKG,3077,,0,321 320,4.42,5.37
KA,2056,XIY,3379,HKG,3077,,0,320 321,6.98,8.4
KA,2056,XMN,3383,HKG,3077,,0,320 333 321,6.51,7.66
KB,2058,BKK,3885,DAC,3076,,0,319,4.74,5.63
KB,2058,BKK,3885,GAU,6173,,0,319,3.58,3.97
KB,2058,BKK,3885,IXB,3040,,0,319,5,5.96
KB,2058,CCU,3043,PBH,3155,,0,ATR 319,0.94,0.67
KB,2058,CCU,3043,SIN,3316,,0,319,1.56,1.35
KB,2058,DAC,3076,BKK,3885,,0,319,2.2,2.37
KB,2058,DAC,3076,PBH,3155,,0,319,6.45,7.69
KB,2058,DEL,3093,KTM,3125,,0,319,2.71,3.02
KB,2058,GAU,6173,BKK,3885,,0,319,4.78,5.37
KB,2058,GAU,6173,PBH,3155,,0,319,6.28,7.65
KB,2058,IXB,3040,BKK,3885,,0,319,8.44,10.05
KB,2058,IXB,3040,PBH,3155,,0,319,5.83,6.82
KB,2058,KTM,3125,DEL,3093,,0,319,2.38,2.54
KB,2058,KTM,3125,PBH,3155,,0,319 ATR,9.56,11.45
KB,2058,PBH,3155,CCU,3043,,0,ATR 319,1.46,1.54
KB,2058,PBH,3155,DAC,3076,,0,319,4.25,4.72
KB,2058,PBH,3155,GAU,6173,,0,319,9.34,11.1
KB,2058,PBH,3155,IXB,3040,,0,319,6.14,7.43
KB,2058,PBH,3155,KTM,3125,,0,319 ATR,6.8,8.12
KB,2058,SIN,3316,CCU,3043,,0,319,3.4,3.97
KC,1006,AKX,2920,ALA,2908,,0,757 320 767 321,1.54,1.4
KC,1006,AKX,2920,TSE,2910,,0,E90 320,4.23,4.71
KC,1006,ALA,2908,AKX,2920,,0,757 320 767 321,4.41,5.12
KC,1006,ALA,2908,AUH,2179,,0,320 321,3.12,3.61
KC,1006,ALA,2908,BKK,3885,,0,767 757,2.74,2.98
KC,1006,ALA,2908,CIT,2914,,0,320 E90 757 319,3.83,4.59
KC,1006,ALA,2908,DEL,3093,,0,E90 320,6.58,7.85
KC,1006,ALA,2908,DYU,2979,,0,320 757,9.53,11.41
KC,1006,ALA,2908,FRU,2912,,0,319 757 E90,7.08,8.59
KC,1006,ALA,2908,GUW,4357,,0,321 757 320,7.83,9.47
KC,1006,ALA,2908,GYD,2922,,0,E90,3.58,4.02
KC,1006,ALA,2908,HKG,3077,,0,757,1.84,1.7
KC,1006,ALA,2908,ICN,3930,,0,767,3.21,3.85
KC,1006,ALA,2908,IST,1701,,0,738 320,4.27,5.13
KC,1006,ALA,2908,KBP,2939,,0,320,6.9,8.43
KC,1006,ALA,2908,KGF,4375,,0,E90 319,9.23,11.3
KC,1006,ALA,2908,KUF,2993,,0,E90,7.97,9.81
KC,1006,ALA,2908,KUL,3304,,0,757,3.09,3.56
KC,1006,ALA,2908,KZN,2990,,0,E90,8.16,9.93
KC,1006,ALA,2908,KZO,4358,,0,320 E90 319,4.37,5.24
KC,1006,ALA,2908,LED,2948,,0,320,2.22,2.52
KC,1006,ALA,2908,LHR,507,,0,757,5,5.8
KC,1006,ALA,2908,PEK,3364,,0,320,5.96,6.98
KC,1006,ALA,2908,PWQ,2917,,0,E90,7.9,9.28
KC,1006,ALA,2908,SCO,4367,,0,757 321 320,3.8,4.52
KC,1006,ALA,2908,SGN,3205,,0,757,1.89,2.19
KC,1006,ALA,2908,SVO,2985,,0,320 321,1.4,1.59
KC,1006,ALA,2908,TAS,2983,,0,320 319 E90 757,1.73,1.79
KC,1006,ALA,2908,TBS,3973,,0,E90,9.5,11.43
KC,1006,ALA,2908,TSE,2910,,0,757 321 320 767 319 E90,9.36,11.45
KC,1006,ALA,2908,UKK,6086,,0,320 E90 757 319,9.68,11.64
KC,1006,ALA,2908,URC,3399,,0,320 E90 321,3.36,3.98
KC,1006,AMS,580,GUW,4357,,0,321,2.35,2.7
KC,1006,AUH,2179,ALA,2908,,0,320 321,9.79,11.78
KC,1006,AUH,2179,TSE,2910,,0,320 321,9.98,11.87
KC,1006,BKK,3885,ALA,2908,,0,767 757,1.58,1.4
KC,1006,CIT,2914,ALA,2908,,0,320 E90 757 319,7.43,9.15
KC,1006,CIT,2914,TSE,2910,,0,E90,3.55,3.82
KC,1006,DEL,3093,ALA,2908,,0,E90 320,9.01,10.96
KC,1006,DYU,2979,ALA,2908,,0,320 757,1.55,1.53
KC,1006,DZN,6085,TSE,2910,,0,E90,8.81,10.72
KC,1006,FRA,340,TSE,2910,,0,321 757,0.85,0.53
KC,1006,FRU,2912,ALA,2908,,0,319 757 E90,5.57,6.5
KC,1006,FRU,2912,TSE,2910,,0,E90,3.94,4.36
KC,1006,GUW,4357,ALA,2908,,0,321 757 320,4.51,5.41
KC,1006,GUW,4357,AMS,580,,0,321,4.75,5.49
KC,1006,GUW,4357,IST,1701,,0,320,6.73,8.02
KC,1006,GUW,4357,SCO,4367,,0,320,0.95,0.77
KC,1006,GUW,4357,TSE,2910,,0,320,7.01,8.45
KC,1006,GYD,2922,ALA,2908,,0,E90,0.71,0.76
KC,1006,GYD,2922,TSE,2910,,0,E90,2.49,2.63
KC,1006,HKG,3077,ALA,2908,,0,757,6.37,7.48
KC,1006,ICN,3930,ALA,2908,,0,767,1.64,1.49
KC,1006,IST,1701,ALA,2908,,0,738 320,10.01,11.9
KC,1006,IST,1701,GUW,4357,,0,320,7.8,9.52
KC,1006,IST,1701,SCO,4367,,0,320,7.02,8.62
KC,1006,IST,1701,TSE,2910,,0,320,3.28,3.58
KC,1006,KBP,2939,ALA,2908,,0,320,1.3,1.06
KC,1006,KBP,2939,TSE,2910,,0,E90,9.58,11.76
KC,1006,KGF,4375,ALA,2908,,0,E90 319,1.9,2.2
KC,1006,KSN,6088,TSE,2910,,0,E90,8.48,10.05
KC,1006,KUF,2993,ALA,2908,,0,E90,2.71,2.77
KC,1006,KUL,3304,ALA,2908,,0,757,4.1,4.8
KC,1006,KZN,2990,ALA,2908,,0,E90,7.25,8.48
KC,1006,KZO,4358,ALA,2908,,0,320 E90 319,9.5,11.37
KC,1006,KZO,4358,TSE,2910,,0,E90 321 320,0.8,0.73
KC,1006,LED,2948,ALA,2908,,0,320,2.96,3.5
KC,1006,LED,2948,TSE,2910,,0,E90,7.62,9.3
KC,1006,LHR,507,ALA,2908,,0,757,2.3,2.49
KC,1006,LHR,507,TSE,2910,,0,757,1.68,1.78
KC,1006,OMS,2958,TSE,2910,,0,E90,1.31,1.03
KC,1006,OVB,4078,TSE,2910,,0,E90,5.29,6.28
KC,1006,PEK,3364,ALA,2908,,0,320,7.6,9.33
KC,1006,PEK,3364,TSE,2910,,0,320,9.4,11.56
KC,1006,PWQ,2917,ALA,2908,,0,E90,3.33,3.58
KC,1006,PWQ,2917,TSE,2910,,0,E90,1.83,1.9
KC,1006,SCO,4367,ALA,2908,,0,757 321 320,4.58,5.13
KC,1006,SCO,4367,GUW,4357,,0,320,1.39,1.14
KC,1006,SCO,4367,IST,1701,,0,320,3.93,4.31
KC,1006,SCO,4367,TSE,2910,,0,E90,6.79,7.9
KC,1006,SGN,3205,ALA,2908,,0,757,2.4,2.43
KC,1006,SVO,2985,ALA,2908,,0,320 321,6.56,7.77
KC,1006,SVO,2985,TSE,2910,,0,320,9.82,11.68
KC,1006,SVX,2975,TSE,2910,,0,E90,8.77,10.44
KC,1006,TAS,2983,ALA,2908,,0,320 319 E90 757,4.05,4.6
KC,1006,TAS,2983,TSE,2910,,0,E90,4.74,5.35
KC,1006,TBS,3973,ALA,2908,,0,E90,4.68,5.32
KC,1006,TSE,2910,AKX,2920,,0,E90 320,8.56,10.39
KC,1006,TSE,2910,ALA,2908,,0,319 321 757 320 767 E90,9.76,11.93
KC,1006,TSE,2910,AUH,2179,,0,321 320,8.16,10
KC,1006,TSE,2910,CIT,2914,,0,E90,6.02,6.92
KC,1006,TSE,2910,DZN,6085,,0,E90,1.43,1.62
KC,1006,TSE,2910,FRA,340,,0,321 757,9.59,11.48
KC,1006,TSE,2910,FRU,2912,,0,E90,8.57,10.39
KC,1006,TSE,2910,GUW,4357,,0,320,8.43,10.18
KC,1006,TSE,2910,GYD,2922,,0,E90,4.16,5.01
KC,1006,TSE,2910,IST,1701,,0,320,4.66,5.64
KC,1006,TSE,2910,KBP,2939,,0,E90,1.74,1.88
KC,1006,TSE,2910,KSN,6088,,0,E90,9.42,11.29
KC,1006,TSE,2910,KZO,4358,,0,E90 321 320,9.29,11.35
KC,1006,TSE,2910,LED,2948,,0,E90,3.12,3.43
KC,1006,TSE,2910,LHR,507,,0,757,7.3,8.5
KC,1006,TSE,2910,OMS,2958,,0,E90,2.54,2.84
KC,1006,TSE,2910,OVB,4078,,0,E90,4.49,5.02
KC,1006,TSE,2910,PEK,3364,,0,320,3.32,3.98
KC,1006,TSE,2910,PWQ,2917,,0,E90,4.21,4.98
KC,1006,TSE,2910,SCO,4367,,0,E90,3.58,4.05
KC,1006,TSE,2910,SVO,2985,,0,320,3.76,4.47
KC,1006,TSE,2910,SVX,2975,,0,E90,7.93,9.6
KC,1006,TSE,2910,TAS,2983,,0,E90,3.44,3.95
KC,1006,TSE,2910,UKK,6086,,0,E90 320,8.27,9.87
KC,1006,TSE,2910,URC,3399,,0,E90,5.81,7.03
KC,1006,TSE,2910,VIE,1613,Y,0,320,7.83,9.48
KC,1006,UKK,6086,ALA,2908,,0,320 E90 757 319,9.34,11.07
KC,1006,UKK,6086,TSE,2910,,0,E90 320,1.88,2.09
KC,1006,URC,3399,ALA,2908,,0,320 E90 321,3.95,4.45
KC,1006,URC,3399,TSE,2910,,0,E90,1.36,1.14
KC,1006,VIE,1613,TSE,2910,Y,0,320,4.51,5.18
KE,3163,AKL,2006,ICN,3930,,0,772,3,3.23
KE,3163,AMS,580,ICN,3930,,0,332,6.15,7.07
KE,3163,AOJ,2340,ICN,3930,,0,73H,7.84,9.51
KE,3163,ATL,3682,GIG,2560,Y,0,764,5.08,6.09
KE,3163,ATL,3682,ICN,3930,,0,77W,3.75,4.34
KE,3163,ATL,3682,JFK,3797,,0,74N,2.16,2.25
KE,3163,ATL,3682,SCL,2650,Y,0,76W,0.79,0.81
KE,3163,AUH,2179,ICN,3930,,0,345 346,6.76,8.3
KE,3163,AXT,2345,ICN,3930,,0,73H 739,0.84,0.85
KE,3163,BKI,3269,ICN,3930,,0,73J,9.04,11.09
KE,3163,BKK,3885,ICN,3930,,0,333 773 744 772 332,5.98,7.33
KE,3163,BKK,3885,PUS,2372,,0,333,3.98,4.56
KE,3163,BNE,3320,ICN,3930,,0,333,1.12,0.98
KE,3163,BOM,2997,ICN,3930,,0,332,4.5,5.26
KE,3163,CAN,3370,ICN,3930,,0,333,8.53,10.47
KE,3163,CDG,1382,ICN,3930,,0,388,9.8,11.65
KE,3163,CEB,4206,ICN,3930,,0,744,1.57,1.48
KE,3163,CEB,4206,PUS,2372,,0,73H,7.69,9.44
KE,3163,CGK,3275,ICN,3930,,0,332 77W,3.11,3.47
KE,3163,CGO,3375,ICN,3930,,0,73J 73H,4,4.86
KE,3163,CJJ,6008,CJU,2370,,0,739,5.7,6.8
KE,3163,CJJ,6008,HGH,3386,,0,739,9.98,11.94
KE,3163,CJU,2370,CJJ,6008,,0,739,2.63,2.9
KE,3163,CJU,2370,GMP,2378,,0,739 744 772 73H,1.74,2
KE,3163,CJU,2370,HIN,6007,,0,739,6.31,7.34
KE,3163,CJU,2370,ICN,3930,,0,739,8.38,10.31
KE,3163,CJU,2370,KIX,3992,,0,739,6.65,7.95
KE,3163,CJU,2370,KUV,6003,,0,739,3.91,4.5
KE,3163,CJU,2370,KWJ,2361,,0,739 73H,9.8,11.74
KE,3163,CJU,2370,NGO,3942,,0,73H,10.05,11.94
KE,3163,CJU,2370,NRT,2279,,0,739,7.75,9.36
KE,3163,CJU,2370,PEK,3364,,0,333,8.14,9.73
KE,3163,CJU,2370,PUS,2372,,0,739 333 73H,7.71,9.25
KE,3163,CJU,2370,RSU,2365,,0,73H,2.9,3.46
KE,3163,CJU,2370,TAE,2381,,0,739 73H,2.2,2.23
KE,3163,CJU,2370,USN,2374,,0,73H,5.81,6.88
KE,3163,CJU,2370,WJU,6005,,0,739,9.52,11.47
KE,3163,CMB,3024,ICN,3930,,0,333,8.72,10.6
KE,3163,CMB,3024,MLE,3156,,0,333,1.85,1.73
KE,3163,CNX,3931,ICN,3930,,0,772,1.3,1.16
KE,3163,CSX,3371,ICN,3930,,0,333 332,8.68,10.55
KE,3163,CTS,2287,ICN,3930,,0,73H 744 333 772,6.34,7.55
KE,3163,CTS,2287,PUS,2372,,0,73H,3.42,4
KE,3163,DAD,3196,ICN,3930,,0,321 73J,5.92,6.96
KE,3163,DFW,3670,ICN,3930,,0,772,2.86,3.05
KE,3163,DLC,3404,ICN,3930,,0,319 772 73H,9.35,11.39
KE,3163,DPS,3940,ICN,3930,,0,333,8.44,10.01
KE,3163,DXB,2188,ICN,3930,,0,332,9.73,11.57
KE,3163,FCO,1555,ICN,3930,,0,744,2.38,2.65
KE,3163,FRA,340,ICN,3930,,0,744,8.35,10.2
KE,3163,FUK,2305,ICN,3930,,0,333 739 77W 73J,6.03,6.94
KE,3163,FUK,2305,PUS,2372,,0,739,3.51,4.24
KE,3163,GIG,2560,ATL,3682,Y,0,764,5.11,6.02
KE,3163,GMP,2378,CJU,2370,,0,739 744 772 73H,9.5,11.36
KE,3163,GMP,2378,HIN,6007,,0,73H,6.88,8.45
KE,3163,GMP,2378,HND,2359,,0,773 772,4.07,4.64
KE,3163,GMP,2378,KIX,3992,,0,772,10.04,12
KE,3163,GMP,2378,KPO,2380,,0,73H,3.8,4.48
KE,3163,GMP,2378,KWJ,2361,,0,73H,8.11,9.86
KE,3163,GMP,2378,PEK,3364,,0,772 744,7.73,9.52
KE,3163,GMP,2378,PUS,2372,,0,73H 739 73J,7.37,8.81
KE,3163,GMP,2378,RSU,2365,,0,73H,6.68,8.2
KE,3163,GMP,2378,SHA,3391,,0,772,1.5,1.75
KE,3163,GMP,2378,USN,2374,,0,73H,9.7,11.94
KE,3163,GRU,2564,LAX,3484,,0,77W,2.15,2.35
KE,3163,GUM,2246,ICN,3930,,0,744,6.29,7.36
KE,3163,GUM,2246,KIX,3992,,0,772 739,3.07,3.37
KE,3163,GUM,2246,PUS,2372,,0,73H,2.18,2.44
KE,3163,HAN,3199,ICN,3930,,0,73J 332 333,5.77,6.93
KE,3163,HAN,3199,PUS,2372,,0,321,8.46,10.12
KE,3163,HGH,3386,CJJ,6008,,0,739,4.25,4.83
KE,3163,HIN,6007,CJU,2370,,0,739,1.5,1.39
KE,3163,HIN,6007,GMP,2378,,0,73H,6.3,7.67
KE,3163,HKG,3077,ICN,3930,,0,388 333 744 332 73J 77W,7.57,9.31
KE,3163,HKG,3077,PUS,2372,,0,739,3.42,3.9
KE,3163,HKT,3179,ICN,3930,,0,333,7.01,8.44
KE,3163,HND,2359,GMP,2378,,0,772 773,1.57,1.37
KE,3163,HND,2359,ICN,3930,,0,73H,3.83,4.66
KE,3163,HNL,3728,ICN,3930,,0,333 744,5.18,5.95
KE,3163,HNL,3728,NRT,2279,,0,333,8.09,9.49
KE,3163,IAD,3714,ICN,3930,,0,77W 772,3.95,4.39
KE,3163,IAH,3550,ICN,3930,,0,772 77W,5,5.72
KE,3163,ICN,3930,AKL,2006,,0,772,6.29,7.73
KE,3163,ICN,3930,AMS,580,,0,332,6.59,7.68
KE,3163,ICN,3930,AOJ,2340,,0,73H,5.49,6.45
KE,3163,ICN,3930,ATL,3682,,0,77W,3.79,4.28
KE,3163,ICN,3930,AUH,2179,,0,345 346,6.82,8.2
KE,3163,ICN,3930,AXT,2345,,0,73H 739,8.58,10.13
KE,3163,ICN,3930,BKI,3269,,0,73J,2.13,2.27
KE,3163,ICN,3930,BKK,3885,,0,744 773 333 772 332,3.88,4.42
KE,3163,ICN,3930,BNE,3320,,0,333,6.74,8.19
KE,3163,ICN,3930,BOM,2997,,0,332,7.68,9.19
KE,3163,ICN,3930,CAN,3370,,0,333,7.78,9.49
KE,3163,ICN,3930,CDG,1382,,0,388,6.55,8.01
KE,3163,ICN,3930,CEB,4206,,0,744,5.11,6
KE,3163,ICN,3930,CGK,3275,,0,77W 332,6.78,7.93
KE,3163,ICN,3930,CGO,3375,,0,73J 73H,2.09,2.05
KE,3163,ICN,3930,CJU,2370,,0,739,2.79,2.89
KE,3163,ICN,3930,CMB,3024,,0,333,9.41,11.17
KE,3163,ICN,3930,CNX,3931,,0,772,9.37,11.1
KE,3163,ICN,3930,CSX,3371,,0,333 332,7.44,8.82
KE,3163,ICN,3930,CTS,2287,,0,744 73H 333 772,3.55,4.26
KE,3163,ICN,3930,DAD,3196,,0,321 73J,6.72,7.96
